date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
1999-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-01-19,0.0064894774105719154,-0.018567541272423792,0.0,-0.0053428444104955805,-0.0019133269014985923,0.03405817812652372,-0.01142636386187162,0.033288383361987556,0.028150143198644062,-0.0005840553071703137
1999-01-20,0.007960518427406242,-0.0035623202356787954,-0.008329525252830254,0.007314453881980224,-0.004510780718167873,0.009042614808027883,0.0030734580079251643,-0.004113217041908024,0.005608336726310193,0.016609111047893647
1999-01-21,-0.026859213057858444,-0.004349724126465871,0.0083295252528302,-0.017986275105471756,-0.00840381666499611,-0.026198467381119986,-0.015151024171092648,-0.003539130709430845,-0.03553277184114349,-0.009526172592693952
1999-01-22,-0.002284409902632482,-0.019860751624133567,-0.005545300716425376,-0.0067408072536849105,-0.019789047021722284,-0.017824154527264602,-0.004997407589410675,0.006674543820885165,-0.004027165358436073,0.0048225402106180475
1999-01-25,0.010144671026440505,0.019860751624133584,-0.001339584929056361,0.008043477912371607,0.016485507289772793,0.017371071288124054,-0.0024034705127698886,-0.038086549281925695,0.008131265886372004,-0.002408362996365707
1999-01-26,0.01801120607481312,-0.002910362939030618,-0.009740000324153737,0.0007007358012348624,0.008528009819782061,0.03945425092036231,0.02316546196119885,0.019423948879313587,0.004643396158803923,0.02335552516976649
1999-01-27,-0.011710936046005836,-0.008096420367848333,-0.018389631875466498,-0.012790345068105903,-0.0006757083127890575,-0.02140013858829021,0.013202182209676007,-0.01526593873064993,-0.009869726300449586,-0.0011313284887247163
1999-01-28,0.01667066772924967,-0.012516794765495798,-0.005743474627065751,0.014789745914119162,0.0012545236868498522,0.03455708420066531,0.017600454335777074,0.001617959701728185,0.018541367356283263,0.010416272097910755
1999-01-29,0.007622524777177665,0.0051439424928849545,0.0,0.021244808703274554,0.006440781698340873,0.014512803806875899,0.0023762387418831653,-0.0016179597017282354,0.0,0.006791671452248278
1999-02-01,-0.005903150696863879,0.008156091004642894,-0.010077272243218718,-0.01725796000565711,0.0013406111363380194,0.0008471705013625012,-0.004062830738494108,-0.002026137862633705,0.00567871099224482,0.002315351809997266
1999-02-02,-0.006185110878708635,0.0006848310202591538,0.001507321560151637,-0.010700637130736277,-0.007781392834678944,-0.017081293263245777,0.008109221653078107,-0.013373687152278357,-0.014906422497995743,-0.01256707253642866
1999-02-03,0.010104043087971255,0.0007820901757529218,0.022867255383891578,0.007412635364172009,0.009693439306304494,0.007124187893100665,-0.00345321244934123,0.005330065919251737,0.018917001203434793,0.015983984943392152
1999-02-04,-0.015055007807073445,0.028895393749786412,0.0055576088101067815,-0.02373249480867931,0.0012408725879899747,-0.034810336857756606,-0.004656009203736948,-0.015141660250835756,-0.007487251923765125,-0.005732264216960789
1999-02-05,-0.01154386961404642,0.013391373260283399,0.027740886896328126,-0.008209384227065901,-0.0031529190596155305,-0.02447345488560293,-0.01540955046201941,0.000622535815913724,-0.01142974927966959,-0.025353470686456547
1999-02-08,0.0020376501979684266,-0.004883097316811875,0.013536927595479161,-0.002785948249846776,0.003152919059615515,0.01664980189222214,-0.0017156990634437912,0.0,-0.000649139912440987,0.016225240388096616
1999-02-09,-0.022645823561980884,-0.01929442547265551,-0.019044335702758913,-0.013942583575511818,-0.013541623496405782,-0.039970726581535714,-0.01804054431302417,0.004243653835259295,-0.018065732119608352,-0.03146198765346844
1999-02-10,0.00641815885617642,0.002204861172190709,0.002757495491855853,0.00834729387676282,0.00395657934728704,0.007219579673718432,0.007275740452605504,-0.007048122045733576,0.0023586029142504427,0.0
1999-02-11,0.022720383231618325,-0.010105470723564077,-0.00829540319443269,0.03962427005328807,0.013488509856729327,0.04145999071760659,0.016706711669376904,0.004359114323461482,0.026685605631681167,0.0320232598852284
1999-02-12,-0.012051167054428252,-0.005139903668927055,-0.020887131241967852,-0.014789745914119268,-0.005813138779136041,-0.04053816174377361,-0.008369093466569418,-0.01639295388718507,-0.014975321455176003,-0.01792839113388132
1999-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-16,-0.006096327928997282,-0.009475965987709958,-0.007060464548166581,0.014789745914119162,0.00514777113898126,-0.004525103533508673,0.011877341439080081,0.018048583404446143,0.00927048448885977,0.01277156567948754
1999-02-17,-0.001014391768971516,-0.010359719706132234,-0.009990517785863502,0.00398684869761733,0.0,-0.022748465166031857,-0.010056400116496427,-0.007055434953484661,-0.010481984567145428,-0.0034841600291651625
1999-02-18,0.007866220725499267,0.007410734967974985,0.0028798483985314864,0.00999661910191955,0.0,0.005476878657371032,0.010656580188528796,0.01785301016452734,0.01278623923894068,0.0011313284887248033
1999-02-19,0.004301757163565754,0.00804004723230845,-0.0057680142827245375,0.0032446810827267795,0.006350431274763111,0.009186416309151573,-0.004108428044543191,-0.010797575211042593,0.002849921487654954,0.005262675429638752
1999-02-22,0.02631445992721223,0.016753405936397136,0.010019269489854482,0.028547102772045106,0.01509710328181924,0.034843535787566604,0.021063868693956614,0.031948998765926044,0.02098455527140988,0.024992044928329595
1999-02-23,-0.0005189492919859987,-0.008680610064305767,-0.008627629806928754,0.01270279664993198,-0.0006516780940960768,0.013070911249196017,-0.0017713053243734159,-0.03194899876592597,-0.0017094790253276292,-0.00513244642372912
1999-02-24,-0.017806453039438303,-0.002910362939030618,-0.004288171236566258,-0.03333003402101227,-0.00242424361150628,-0.02814292345592417,-0.00582804040101509,0.009159740880336513,-0.011866618709607174,-0.012482247960679767
1999-02-25,-0.009525517456238664,0.0,0.005036714286007582,-0.006546508308512123,-0.020275106335210808,0.0026494922081710622,-0.011758979540335258,-0.02164429754258179,-0.009706147072682183,-0.011415862724493284
1999-02-26,-0.004024782969782393,0.0,-0.006434338552645487,0.01826179938801266,0.00313882409222351,-0.03066616696842471,0.0030027046882780315,0.005949602644884627,0.002848350343073169,0.008620743043906955
1999-03-01,0.0027687775294425883,-0.01172690073281117,-0.01016444737318312,0.0038428330506812573,-0.0005699629678378702,-0.004620688121291366,-0.004708248116510836,-0.014782467643393209,-0.001744800479377977,0.0005596493010543404
1999-03-02,-0.008868188079961837,-0.008886314400532976,-0.010268825214542773,0.0025855891828450825,-0.008396995903564302,-0.027112835755539553,-0.003016896898045395,-0.015111493265608433,-0.0005516227040677012,0.0022354703795319413
1999-03-03,0.005342957020578127,-0.006766868293296643,0.021830896854363832,-0.00970648147437334,-0.005765920260339145,0.016947926116394955,0.0,0.0006431557730543751,-0.006365628764879596,-0.005130368978725259
1999-03-04,0.012564593236577314,0.002991029149116126,0.03546171487887933,0.02244066476576776,0.01918638533177305,0.010164909639144617,0.013604291040297678,0.01552396938621301,0.017795369616130312,0.021006648542239454
1999-03-05,0.019914958860001962,0.033094855054419156,0.01859419743640044,0.0249919758699442,0.02197479606828535,0.022800464438333546,0.015086811816851375,0.017051514136846784,0.022474876235709235,0.029861043272175966
1999-03-08,0.0064803914209387485,0.006432125089503045,0.014249142103887873,-0.006838581313308065,0.00562602360141116,0.028417212723576904,0.004589179562290674,-0.011475193726754531,0.0010661929041997065,0.004434203789078842
1999-03-09,-0.002429028065417152,-0.008649741579483079,-0.0107945562663085,0.008035139051912046,0.0048626179579134,-0.01056204808642394,0.0011683381720389574,-0.002836881335199615,-0.007755777677931535,0.0026511150204157484
1999-03-10,0.008747161509155528,0.013708693809301403,0.055630159164281025,0.018320705653450557,-0.0018321734696561435,0.0,-0.01095794156262602,-0.0032671157268916707,0.008909538622426261,-0.002651115020415746
1999-03-11,0.011058446150896663,0.010607164514581175,0.014099500029340694,0.00486531277778777,0.0012828738128891231,-0.0018166959306603417,0.00978960339058687,0.0076765716903072715,0.00654232728722169,0.010737649373796329
1999-03-12,-0.009613011064256969,-0.004248295273073228,-0.0038860766406417675,0.0017959774942431371,0.0030174210248505094,-0.008858100932890408,0.008632868008812753,0.010939318341294243,-0.005478497399656578,0.005412969389251397
1999-03-15,0.01416259592007167,0.002173605732212898,-0.007626347735064071,0.0029563291408441538,-0.002468121368083546,0.015924627892706624,0.008463216508650895,0.0026903989738063677,0.003273035784954237,0.00208750184529242
1999-03-16,-0.0038345542875877388,-0.004257137123318834,-0.005180861631576247,-0.014415962782548763,-0.006795875176840686,0.017095963479330418,0.0044909539911062776,-0.0037270982165620976,-0.002210336428832171,-0.005314295732204216
1999-03-17,-0.004297872605892803,-0.0028481933238877766,0.02554623514407024,-0.008567314523986062,-0.0018446786267661355,-0.006588929544958459,-0.017018823342580522,-0.00927428103199701,-0.005502809661073116,-0.004289409999508377
1999-03-18,0.015963783318044704,0.0211663045172529,0.012486185327308682,0.022983277306535,0.0024895130648443244,0.013927925304034625,0.017018823342580522,0.014653418860224803,0.013788445427622826,0.017048338452853567
1999-03-19,-0.017101031300793084,0.0012093587222129375,-0.010144812213668742,-0.019328636418337163,0.00615104073876243,-0.024434959238406603,-0.004395191482055227,-0.018534474762358144,-0.00439870507778366,-0.014945103955684925
1999-03-22,0.0019146205029102752,0.0027852585084170104,0.006247980412914449,0.002459353610141994,-0.007441125694688185,0.0,-0.0005747126594968757,0.003357468267783155,-0.002736946042592267,-0.010737649373796372
1999-03-23,-0.02929612715879969,-0.025446187760372094,-0.01772613822984409,-0.034805438450087205,-0.02388841783052034,-0.02940714812817747,-0.02867196746508735,-0.031927794420394576,-0.027971343974264488,-0.03091269595475759
1999-03-24,0.0056773870869218914,0.0007605286040120856,-0.005027758065361095,-0.002546570581588904,-0.00255307216357595,0.01924464346323329,-0.0005917743539894417,0.013534041168847134,0.004535566556058432,-0.007879828201392953
1999-03-25,0.02023575652963549,0.0035099405194401623,0.002564469278351932,0.022596666405282732,0.01082924091142377,0.023345960930308177,0.007567975577123855,-0.0034199028736371945,0.016782983110959337,0.02999364056577729
1999-03-26,-0.007253496761457608,-0.00779545729208737,0.012630953109262617,-0.008716672401601582,0.00252560818970738,-0.005270457508038527,-0.0035311463861673674,-0.013038275322209095,-0.0077731014565628,-0.006538019796352383
1999-03-29,0.019977338320149363,0.016375963475000706,0.027439478466384434,0.02228863680059688,0.016216822053072885,0.036927272592218306,0.012693003844861087,-0.005110651040983946,0.012213211761513841,0.0239713182633533
1999-03-30,-0.005254654433578278,-0.0021617565634616193,-0.018580372640029014,-0.011727115614524743,-0.0006436485901030355,-0.0017278622009369309,-0.008574543424583572,-0.0162658823085739,-0.0032837837362595895,0.0010521701979012068
1999-03-31,-0.016173668089630968,-0.01421420691153904,-0.015154639891498619,-0.011866274400061945,-0.011191903345751581,-0.012704660963891584,-0.02226381970805872,-0.0023295811744587147,-0.005616239411292523,-0.01518792991641255
1999-04-01,0.007504216762329682,0.011387483084542386,-0.001320505756872092,0.0025147873356632443,0.010639874626240359,0.01564025278022821,0.001799460647514499,0.02088217433955041,0.0,-0.001068281059487657
1999-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-04-05,0.023413185036537,0.012005396490163028,0.023967203076422798,0.01980262729617973,0.021396546221178835,0.03390442548251266,0.005279685522227119,0.008016509186093626,0.02210327806066904,0.013008457407965534
1999-04-06,-0.002378541402394571,-0.01768292877363956,-0.010001935575748811,-0.007322687183340867,-0.005419577893510193,0.008464780833663628,-0.011190045827828406,-0.005192569001627365,0.00104876779408443,0.005436225575457369
1999-04-07,0.00802323416099969,0.010666012673934697,-0.01010298584016308,0.026740773040442322,0.001809791463117269,-0.0023993723503676918,-0.0012063940339184997,0.013038275322209232,0.01894930158757013,0.008532920733155458
1999-04-08,0.012578053088535674,0.013984937975308503,0.010102985840163095,0.01790669245397907,0.0054997208452549845,0.009645184208151693,0.02287291441345101,0.026203295280832553,0.010063192546374524,0.02212214025375986
1999-04-09,0.00023037493622581501,-0.004919031683092292,0.018626633500789892,-0.002374984623410284,0.0005393258557694557,-0.0015599986742635106,0.0023568703829594416,-0.007116722867989825,0.003219250492881959,0.009285117775679478
1999-04-12,0.01059726371583748,0.0290672827497683,0.00737271805481503,0.017546607046467044,0.023973446791665975,-0.015401480224572177,0.01663381574109629,0.014286702147795826,0.024975196648116923,0.008283526426643982
1999-04-13,-0.0064308903302904025,0.012126804798035878,-0.0012704175937345327,-0.0011255899712135818,0.007603934728253735,-0.015557644657081595,0.003466875583365924,-0.016494788844854964,-0.010282014298191878,-0.005179627286053067
1999-04-14,-0.016974801410308563,0.0472583793409453,-0.012242067743861216,-0.012904529935127642,0.02153399316192516,-0.025059236276460617,-0.030552373924638394,-0.014526046649743137,-0.009462868418744191,-0.022874599539280976
1999-04-15,-0.0037693442440280495,0.037771869843630075,0.04238341848846607,-0.009434448147134726,0.025492483822592303,0.00839432041783617,-0.02488838950939387,0.009989456076623058,-0.02547962813772483,-0.0020588494876658736
1999-04-16,-0.008525952746459326,0.011010183400791304,0.031054624902227653,-0.004795320440271806,0.005550277264442755,-0.027255355867914728,0.004157588506709795,0.011146277334030608,-0.009801023857426447,0.0030866868372547533
1999-04-19,-0.01556231660246675,0.010328503017539932,0.011971107004963413,0.0,0.008309043732281526,-0.049560918084613256,-0.04279722877182066,0.009885102083944566,-0.02757089014342807,-0.02233472342174904
1999-04-20,0.01248693788853821,-0.012114507713756058,-0.016079294912256546,0.01308826607069104,-0.006658197298756314,0.025087463199010337,0.0186256299950426,0.01081314279218418,0.018816566528729595,0.012873101142390366
1999-04-21,0.02817910372917744,0.00421633641739889,-0.015122344781284758,0.015171622423056738,0.00337573907496658,0.026243053648576972,0.03133069161714638,0.017665434005691868,0.022861615430647655,0.016797035587591443
1999-04-22,0.009457012737105865,-0.01590377279248024,0.01743527680995855,0.010416312489588951,0.0004930561362111143,0.045028129248204846,0.012381586034338778,-0.00312453008318037,0.020163174050699926,0.0026310220990917016
1999-04-23,-0.002513138174443873,0.014689345245741399,-0.012744510738489333,-0.0034314179676379272,0.007774498015890267,0.0021105068827542354,-0.0017878431460641752,-0.0006058770255017225,0.022321239878182998,0.010874712015648364
1999-04-26,0.005731001500977559,-0.00976888263669505,-0.022435434056221677,-0.015152460996394125,-0.0011419250833054637,0.025149131252844962,-0.00708338373467447,-0.005266368258391779,-0.0015661710327449462,-0.006223737499168592
1999-04-27,0.0047933155662416805,0.01952348455135658,0.03115027414698283,0.01746995913675658,0.004966021521708907,-0.025149131252844965,0.0012007205765188873,0.0058722452838935344,0.0010718556494714758,0.002611957502997838
1999-04-28,-0.013760704878709777,0.051746460845749125,0.03245721014738149,-0.00576073129173621,0.012508737525430675,-0.013242977919131614,-0.01491061273575424,-0.00435025219418956,-0.02714720896929377,-0.0036248722515415614
1999-04-29,-0.007660004050065328,0.007437799923092656,0.029823609660283017,0.0034432331513737737,0.0037622617921866364,-0.010480295221195207,-0.0077440778290518665,0.014394531094156898,-0.011668147538744686,-0.02306611745461937
1999-04-30,-0.00815620224250954,-0.012019009737354093,-0.017015105005982814,-0.013931779006821481,-0.011895333961569513,-0.008063510981582018,-0.013387080782459522,-0.013279873229342213,-0.007481009996093886,-0.00320277270097943
1999-05-03,0.018137157491331095,0.022773823286083697,0.024654561563940365,0.011608897590681585,0.019377658131761972,0.008495196721072231,0.022956531798610194,0.014877636700861896,0.019149157534838396,0.024155350035857722
1999-05-04,-0.0143845895632712,-0.006228212081315867,0.0010408744284161756,-0.031765369287915436,0.004273172601882819,-0.01530864027010716,-0.008444879001707734,-0.008517512288306588,-0.019149157534838455,-0.011490955055519532
1999-05-05,0.007895348656050695,0.011822945260338974,-0.014671766608311656,0.006027852663616072,0.0,0.020302623440646584,0.009659945979875722,0.007918650108516345,0.00859407145781296,-0.00842508422335008
1999-05-06,-0.006154754674201163,0.008370729272689167,-0.0027649037700219745,-0.016844567432399243,0.0021297582493163486,-0.025399295281676573,-0.013242528244587807,-0.02129135470943314,0.004184285170741549,-0.022525834581111313
1999-05-07,0.007536527016799428,0.0022105970243053376,0.006088916721576939,0.019139766180091937,0.01896642219637375,0.01703321086553943,0.008475059662051903,0.012365857959275257,-0.003157942282152665,0.022525834581111313
1999-05-10,-0.004989123699736826,-0.0055356822912881855,-0.011559881251621907,-0.0035332604551796235,-0.013700977204637471,0.008366084416137256,-0.015782250103087855,-0.0027235604670404925,-0.0021394043503077833,-0.0010365380560086257
1999-05-11,0.010096592264359038,-0.0017037672183225446,0.0033514561145114824,0.011787610096730603,0.016788828971100286,0.015003264975224515,0.004226156885329221,0.003730407108682145,0.015892910899053134,0.019936489186492552
1999-05-12,0.007783027898785905,-0.0253786426357261,-0.01894776185278958,0.014067616499821812,-0.009914875955262949,0.019605185576102926,0.014500407238779552,0.0027134331507075384,0.009482721165127222,0.006249492512975454
1999-05-13,0.004335574028089293,-0.004038562276507748,0.005060361704772963,0.009184219743257102,-0.010014165990384755,-0.002824860635554739,0.004753485562528222,0.01306165436486684,-0.006283795968992588,-0.0052334043645898545
1999-05-14,-0.026270937170623607,-0.0029056451089956832,-0.0073083956226553184,-0.03150618588462986,-0.012819673865509,-0.026728963604607414,-0.01802034001330885,-0.018899617598754907,-0.017978774633468666,-0.019916039278869684
1999-05-17,0.0030144076621251878,-0.0011492933111975291,-0.0039253401552713455,-0.019139766180091833,-0.0021526817162914286,0.014001671316957773,0.006655428242418675,0.02048330594321601,-0.006438619487376239,-0.020320762022797288
1999-05-18,-0.0018539445071479232,-0.024523966891586986,-0.023367131595920444,0.0024238083592983003,-0.012933465418349504,0.009059704613976986,-0.01335544815227095,-0.022099794474641225,-0.01082402220276431,0.006411122824398325
1999-05-19,0.007193756014681589,0.01000633739972576,0.013781587756364025,0.007236374097841097,0.015086147134640952,0.0032514931309908595,0.013967568146899133,0.020516106130179984,0.01185699121946615,-0.01188865220129728
1999-05-20,-0.006034637973633823,-0.011736305590869982,0.011257785031918583,-0.013261843112628116,0.0027042090765486385,-0.013069891142793708,0.0024447399361827247,-0.0020824044413421537,0.013332391315076516,0.008732139277955114
1999-05-21,-0.005605184209899067,-0.0006298220960833075,0.015666116744399456,-0.002438474904389941,-0.011825001963427766,-0.011620640544132735,-0.0030568599308110054,-0.009474962421283126,-0.011183793522317268,-0.006519846884138289
1999-05-24,-0.016769603421482815,-0.0041826206263296545,-0.02413967723991305,-0.022125605445070487,-0.008718169523526897,-0.02182155671991972,-0.026262882475970455,0.010070377741047043,-0.02389236625202262,-0.021984799661681414
1999-05-25,-0.016362969963532314,-0.009535233150999944,-0.003967756672190425,-0.026415923392000273,-0.0032483380844834466,-0.021060830430721805,-0.009896901164791892,0.0009915717222950275,-0.009896696487418996,-0.009989185859392144
1999-05-26,0.011107067258043859,-0.009707645732725884,0.028107433912103436,0.03203935374461666,-0.007183704362514456,0.020624739542470953,0.0,0.005238978028340965,0.0011537609444946747,0.01107290311527979
1999-05-27,-0.01448453194450736,-0.023327050715405237,-0.030393923454642896,-0.02438010397086266,-0.016687706544182494,-0.007267028434687714,-0.005091768717979203,-0.017303534353291815,-0.01114938187394881,-0.0201492890552766
1999-05-28,0.012666755983934956,-0.02000400092912893,0.010290239249030813,0.015701257140044892,0.01002950924542617,0.012747924316289874,0.014988669882771005,0.002104314619895322,0.0072389609649175036,0.014083451797101621
1999-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-06-01,-0.003465897281671572,0.04212103253993326,-0.0057224762740662105,-0.014477439618506534,0.0005771530027877693,-0.02263850300034836,0.0037645134910254093,-0.0005006257926837675,0.002756659964536735,0.006065837258174929
1999-06-02,0.0009573100321251734,-0.0012114850248048118,0.011328950940260811,-0.006323460266703213,0.013264748658483101,0.010768927444964495,-0.015567791001020227,0.0,-0.003291085914728706,-0.0021686102291262736
1999-06-03,0.005516556161852392,0.003066249477336737,0.0033322256758095206,-0.0006629729844575125,0.010357755652293459,-0.006871668304873829,0.009390731104610897,-0.009559821233157711,0.007721360749084254,0.023069692634920074
1999-06-04,0.019902912175286617,0.01859813353579477,0.01559630573827816,0.018306073273387798,0.010251571440681733,0.029270382300113237,0.03406956948596442,0.0147541191970425,0.024021769125188327,0.00757312531031165
1999-06-07,0.0025620137456436156,0.0030006339633640525,0.011559881251621967,0.0186163334124759,0.00959525223897818,0.017868253830845685,-0.008358014203600017,0.00843300796022301,-0.008668570232327564,0.0027158455520778133
1999-06-08,-0.009876479195528186,-0.012535867114364056,-0.015991203126292132,-0.017965382536279398,-0.00911727883706407,-0.02329158740083643,-0.014017957846662297,0.0,-0.00821754777248486,-0.015162490764884401
1999-06-09,-0.0009401258110610444,-0.009707645732725884,0.0022181155120213586,-0.0025131488072612047,0.0011143836224489704,0.014992784586141318,-0.005516537539292745,0.007774481908495573,0.0005265467431878363,-0.009908583634348416
1999-06-10,-0.009272176277284246,0.016867580854818646,0.005564662477160308,-0.019005182059645728,-0.011843928465044886,-0.01499278458614128,-0.018753183373796427,-0.00836742589266322,-0.008192795682874659,-0.014457647688742503
1999-06-11,-0.008371241259663688,-0.008997950583400506,0.007641692336450056,0.0019926941167102974,-0.0016919796164758768,-0.013557172968878557,-0.010047113160586965,-0.006744719081875794,-0.011655454692976202,-0.005018487652922424
1999-06-14,0.0009568520300663957,0.023790886954421327,0.008708327891784414,-0.005132115427075324,0.011943551057157626,-0.0047360200784468155,0.00311042241439233,0.027388214963424074,0.005533258205040173,0.001097092814373149
1999-06-15,0.006702138487236212,0.00878733443198686,0.012367014442040221,0.00513211542707524,0.0031821824784629914,0.008927067861517054,0.002566846329133587,0.0010646020845805422,0.011063528345770233,-0.0066926676583314035
1999-06-16,0.01893840052147779,0.004095041457575673,-0.010201730304823473,0.02573482216881528,0.013804202637191289,0.04038624567898839,0.00755523678983732,0.009626566447373905,0.019611035086664827,0.0266851920702579
1999-06-17,0.009336377946688838,0.003463806719187743,0.0010408744284161756,0.019034249622513835,0.007881122295361297,0.010985463339029833,0.008129696889582712,-0.008659728897438764,0.004821776175111395,-0.004938281640582677
1999-06-18,0.0011537353457460788,0.0025325212108187043,0.006858628050507691,0.0015397856400373214,0.007588112290492159,0.008817163957149862,-0.0004206983654812008,0.0035691930042927303,-0.004821776175111433,0.007442979255591904
1999-06-21,0.002303485038111626,-0.024596809714295925,-0.023562667845377652,0.006135542120440049,-0.013669054081705868,0.02487468742363071,-0.011213488915859502,-0.0077332429856532174,-0.004931872423615792,0.01735939438508354
1999-06-22,-0.006984356944045886,-0.013125830892914997,-0.010552676764439307,-0.011034844244753362,-0.004702940162109198,-0.02127137503255078,0.005622462167288989,-0.0035969513335283145,-0.0015625003178916682,-0.006430323852893327
1999-06-23,-0.0049065959920352765,0.004764182427118379,0.007782140442054949,-0.009779358657559628,0.003137749671967165,0.007573634475272224,-0.010741927273479984,-0.003121344711351655,0.0021694806096683138,-0.014240183674078203
1999-06-24,-0.007537283711005679,-0.022996887014190764,-0.01678637293482095,-0.01629665696029349,-0.010629602859552554,-0.02082213107450372,-0.0032130262192180204,-0.010903305304939543,-0.018636525210690688,-0.002243461254153755
1999-06-25,-0.0024957072131455526,0.0061414334444832375,-0.007914399623563478,0.0025173664872079793,-0.0058748978119107275,0.001241773411772244,-0.0005365094822613028,-0.005248316250556781,0.0011474470564766996,-0.003329586878045952
1999-06-28,0.012126319207103563,0.018675722364028542,-0.006292758945541028,0.023012797588707463,0.0015912168207455916,0.0164112980081144,0.0005365094822611767,0.010469231424595006,0.010966465126182897,0.01919444725614716
1999-06-29,0.00933735193342172,-0.006027458965145397,0.013626125143337081,0.002998502996256633,0.005391276041104003,0.012616422908060048,0.017756035041072406,0.0004911350228873391,0.00972483135137857,0.016748166480014405
1999-06-30,0.017965067265962812,-0.0005569922562938379,0.014589172836376056,0.02056373812789131,0.017401285613688484,0.015154222054406159,0.023434910931931587,0.0211822921814677,0.012877925223750478,0.019120382685033178
1999-07-01,0.007489406294279366,0.009505774999700907,0.007743446606390569,0.010785111613372722,0.0005437949250338594,0.011099417291497044,0.007282456924486381,-0.0035636926711325487,0.0031512183807894775,0.005190396676966191
1999-07-02,0.009908670840525272,0.020059209163432165,0.0033234740597993307,0.0,0.00472630949920319,0.012911433933357253,0.003672349327597584,0.00048232287627758677,0.0,0.005248022879545081
1999-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
